ticket_id,account_id,subject,priority,status,created_at,resolved_at,category
TKT-c8194ddb,ACC-663,Documentation question,low,open,2025-07-07T14:00:00,,onboarding
TKT-8e81e216,ACC-664,Missing overage charges,critical,resolved,2025-05-30T14:00:00,2025-05-31T22:00:00,billing
TKT-4f73555a,ACC-664,Export file corrupted,medium,resolved,2025-06-11T14:00:00,2025-06-15T06:00:00,bug
TKT-6c76a869,ACC-664,Bulk export capability,medium,in_progress,2025-05-01T14:00:00,,feature_request
TKT-69cf9d47,ACC-664,Team training request,low,open,2025-06-13T14:00:00,,onboarding
TKT-fbb83561,ACC-665,Incorrect invoice amount,medium,resolved,2025-04-29T14:00:00,2025-05-05T16:00:00,billing
TKT-a4d7afa0,ACC-665,Documentation question,medium,resolved,2025-05-24T14:00:00,2025-05-25T18:00:00,onboarding
TKT-ed095b40,ACC-665,Billing cycle question,high,in_progress,2025-05-25T14:00:00,,billing
TKT-8327aeb2,ACC-666,Dashboard not loading,high,resolved,2025-06-12T14:00:00,2025-06-14T09:00:00,bug
TKT-0d9356b3,ACC-667,Export file corrupted,medium,in_progress,2025-05-04T14:00:00,,bug
TKT-28149a5e,ACC-668,Payment processing issue,high,resolved,2025-05-06T14:00:00,2025-05-07T17:00:00,billing
TKT-e6b659ed,ACC-669,Migration assistance,medium,in_progress,2025-05-15T14:00:00,,onboarding
TKT-94ff416d,ACC-670,Incorrect invoice amount,high,resolved,2025-06-24T14:00:00,2025-06-30T10:00:00,billing
TKT-61f1af0d,ACC-670,API latency spike,medium,resolved,2025-05-15T14:00:00,2025-05-17T12:00:00,technical
TKT-baebf8d3,ACC-670,API latency spike,low,resolved,2025-07-07T14:00:00,2025-07-09T14:00:00,technical
TKT-2906a3e6,ACC-672,Custom dashboard request,high,resolved,2025-05-23T14:00:00,2025-05-29T14:00:00,feature_request
TKT-6824e8e1,ACC-673,Export file corrupted,medium,in_progress,2025-06-15T14:00:00,,bug
TKT-49765299,ACC-673,Integration setup help,medium,resolved,2025-07-04T14:00:00,2025-07-07T15:00:00,onboarding
TKT-8148fbf6,ACC-673,Authentication error,medium,open,2025-05-22T14:00:00,,technical
TKT-c4b827f6,ACC-673,Missing overage charges,medium,resolved,2025-05-02T14:00:00,2025-05-03T21:00:00,billing
TKT-efbac975,ACC-674,Dashboard not loading,low,resolved,2025-07-04T14:00:00,2025-07-07T05:00:00,bug
TKT-37d586c3,ACC-674,Dashboard not loading,medium,open,2025-05-16T14:00:00,,bug
TKT-db1784bf,ACC-674,Incorrect invoice amount,medium,resolved,2025-06-04T14:00:00,2025-06-07T11:00:00,billing
TKT-85de561c,ACC-674,Payment processing issue,medium,in_progress,2025-06-06T14:00:00,,billing
TKT-358f3c15,ACC-675,Missing overage charges,medium,open,2025-06-24T14:00:00,,billing
TKT-52c4b4a8,ACC-676,Migration assistance,medium,resolved,2025-05-20T14:00:00,2025-05-24T23:00:00,onboarding
TKT-ef4e88cb,ACC-676,Team training request,medium,resolved,2025-06-22T14:00:00,2025-06-23T14:00:00,onboarding
TKT-f73ca48e,ACC-676,Rate limiting issue,low,resolved,2025-05-03T14:00:00,2025-05-10T08:00:00,technical
TKT-c9a80b51,ACC-677,API v2 access,medium,in_progress,2025-05-14T14:00:00,,feature_request
TKT-6f459e2a,ACC-677,Bulk export capability,high,resolved,2025-05-01T14:00:00,2025-05-03T18:00:00,feature_request
TKT-a91bff32,ACC-678,Bulk export capability,medium,resolved,2025-07-06T14:00:00,2025-07-12T12:00:00,feature_request
TKT-53d9256f,ACC-679,Integration setup help,medium,resolved,2025-05-17T14:00:00,2025-05-22T06:00:00,onboarding
TKT-bb39bb4f,ACC-679,Authentication error,critical,resolved,2025-06-16T14:00:00,2025-06-18T09:00:00,technical
TKT-318117bb,ACC-679,Integration setup help,low,resolved,2025-05-11T14:00:00,2025-05-18T14:00:00,onboarding
TKT-5fd72c0c,ACC-681,Team training request,medium,in_progress,2025-05-10T14:00:00,,onboarding
TKT-487197dd,ACC-681,Documentation question,medium,in_progress,2025-05-23T14:00:00,,onboarding
TKT-8d84f905,ACC-681,SSO integration,medium,resolved,2025-07-07T14:00:00,2025-07-08T21:00:00,feature_request
TKT-b733b014,ACC-681,Bulk export capability,high,resolved,2025-07-09T14:00:00,2025-07-11T06:00:00,feature_request
TKT-a97782b2,ACC-682,Incorrect usage metrics,critical,resolved,2025-05-28T14:00:00,2025-06-04T14:00:00,bug
TKT-7502b379,ACC-682,Rate limiting issue,high,in_progress,2025-05-15T14:00:00,,technical
TKT-436bc84c,ACC-683,Payment processing issue,high,open,2025-07-07T14:00:00,,billing
TKT-e3fc6ed5,ACC-683,Custom dashboard request,high,resolved,2025-06-18T14:00:00,2025-06-23T13:00:00,feature_request
TKT-c641869c,ACC-684,SSO integration,high,resolved,2025-06-27T14:00:00,2025-07-01T01:00:00,feature_request
TKT-6d0eff90,ACC-685,API latency spike,medium,open,2025-06-05T14:00:00,,technical
TKT-dedc3634,ACC-686,Dashboard not loading,low,resolved,2025-07-02T14:00:00,2025-07-07T16:00:00,bug
TKT-ca007328,ACC-686,Migration assistance,high,resolved,2025-05-21T14:00:00,2025-05-24T23:00:00,onboarding
TKT-df61e461,ACC-687,Incorrect invoice amount,high,resolved,2025-05-02T14:00:00,2025-05-08T15:00:00,billing
TKT-6cf7c2d6,ACC-687,Documentation question,medium,open,2025-06-04T14:00:00,,onboarding
TKT-2bc1ecd4,ACC-687,Integration setup help,medium,resolved,2025-05-08T14:00:00,2025-05-14T15:00:00,onboarding
TKT-db26445c,ACC-688,Missing overage charges,medium,in_progress,2025-06-15T14:00:00,,billing
TKT-d19664e7,ACC-688,API latency spike,medium,in_progress,2025-04-27T14:00:00,,technical
TKT-887a2fc2,ACC-689,Incorrect usage metrics,high,resolved,2025-06-25T14:00:00,2025-06-27T02:00:00,bug
TKT-97871c35,ACC-689,Data duplication in reports,high,resolved,2025-06-03T14:00:00,2025-06-06T17:00:00,bug
TKT-eabab78a,ACC-689,Missing overage charges,medium,resolved,2025-05-31T14:00:00,2025-05-31T22:00:00,billing
TKT-56de1f41,ACC-689,Missing overage charges,high,open,2025-05-30T14:00:00,,billing
TKT-355bfaa3,ACC-689,Incorrect invoice amount,medium,in_progress,2025-05-11T14:00:00,,billing
TKT-270e79ab,ACC-689,API latency spike,high,open,2025-06-04T14:00:00,,technical
TKT-60d26bde,ACC-689,Authentication error,high,in_progress,2025-04-30T14:00:00,,technical
TKT-14f9a70e,ACC-689,Incorrect invoice amount,high,resolved,2025-06-22T14:00:00,2025-06-29T03:00:00,billing
TKT-814fe708,ACC-689,Billing cycle question,critical,resolved,2025-05-11T14:00:00,2025-05-13T09:00:00,billing
TKT-f05110e8,ACC-689,Payment processing issue,medium,in_progress,2025-05-12T14:00:00,,billing
TKT-239a9e4d,ACC-689,Export file corrupted,medium,resolved,2025-04-29T14:00:00,2025-05-06T14:00:00,bug
TKT-612c22da,ACC-691,Custom dashboard request,medium,open,2025-06-19T14:00:00,,feature_request
TKT-4f373c03,ACC-692,Documentation question,medium,in_progress,2025-06-11T14:00:00,,onboarding
TKT-fcda5e77,ACC-692,Authentication error,medium,in_progress,2025-06-22T14:00:00,,technical
TKT-20b169e9,ACC-692,Payment processing issue,medium,resolved,2025-05-04T14:00:00,2025-05-05T01:00:00,billing
TKT-f257c44d,ACC-692,Payment processing issue,high,resolved,2025-06-14T14:00:00,2025-06-15T16:00:00,billing
TKT-1c5e6df2,ACC-694,Data duplication in reports,medium,resolved,2025-05-14T14:00:00,2025-05-17T01:00:00,bug
TKT-aa701fb6,ACC-696,Documentation question,low,resolved,2025-07-03T14:00:00,2025-07-08T16:00:00,onboarding
TKT-2ce9000b,ACC-698,SSO integration,medium,resolved,2025-07-09T14:00:00,2025-07-11T07:00:00,feature_request
TKT-276683f8,ACC-699,SSO integration,low,in_progress,2025-05-05T14:00:00,,feature_request
TKT-1347f946,ACC-699,Billing cycle question,medium,resolved,2025-05-13T14:00:00,2025-05-13T18:00:00,billing
TKT-4b9477ca,ACC-699,Missing overage charges,medium,resolved,2025-04-28T14:00:00,2025-04-29T19:00:00,billing
TKT-d4f2f7eb,ACC-700,Documentation question,medium,open,2025-05-11T14:00:00,,onboarding
TKT-e0272f7d,ACC-700,Missing overage charges,low,resolved,2025-07-03T14:00:00,2025-07-09T16:00:00,billing
TKT-e3cefeb4,ACC-701,Authentication error,low,resolved,2025-05-06T14:00:00,2025-05-12T02:00:00,technical
TKT-1eed9dc9,ACC-702,Custom dashboard request,medium,in_progress,2025-04-27T14:00:00,,feature_request
TKT-b93068d2,ACC-702,Rate limiting issue,high,open,2025-06-17T14:00:00,,technical
TKT-a09b874d,ACC-702,Documentation question,medium,resolved,2025-05-13T14:00:00,2025-05-19T04:00:00,onboarding
TKT-215efc36,ACC-703,Data duplication in reports,medium,open,2025-06-29T14:00:00,,bug
TKT-84b66cfe,ACC-703,Billing cycle question,medium,resolved,2025-05-11T14:00:00,2025-05-13T03:00:00,billing
TKT-f29b809c,ACC-703,Integration setup help,low,resolved,2025-06-05T14:00:00,2025-06-07T20:00:00,onboarding
TKT-c5e6b44c,ACC-705,Bulk export capability,medium,open,2025-04-26T14:00:00,,feature_request
TKT-cdf4c066,ACC-706,Incorrect usage metrics,medium,resolved,2025-05-19T14:00:00,2025-05-20T05:00:00,bug
TKT-32d5b082,ACC-706,Data duplication in reports,critical,resolved,2025-05-11T14:00:00,2025-05-18T10:00:00,bug
TKT-d0730f81,ACC-706,Data duplication in reports,high,resolved,2025-06-02T14:00:00,2025-06-02T18:00:00,bug
TKT-43ebe258,ACC-706,Documentation question,critical,resolved,2025-06-29T14:00:00,2025-07-03T11:00:00,onboarding
TKT-f9d3acc7,ACC-706,API latency spike,high,resolved,2025-06-11T14:00:00,2025-06-15T17:00:00,technical
TKT-8d2347ae,ACC-706,Team training request,high,resolved,2025-05-29T14:00:00,2025-06-05T11:00:00,onboarding
TKT-2b38d075,ACC-706,Team training request,high,open,2025-05-31T14:00:00,,onboarding
TKT-8a3efc14,ACC-707,Incorrect usage metrics,medium,in_progress,2025-07-04T14:00:00,,bug
TKT-505ba702,ACC-707,SSO integration,low,resolved,2025-05-02T14:00:00,2025-05-07T11:00:00,feature_request
TKT-e3d238f0,ACC-707,Dashboard not loading,low,open,2025-04-29T14:00:00,,bug
TKT-bd0803ce,ACC-707,SSO integration,medium,resolved,2025-07-06T14:00:00,2025-07-09T12:00:00,feature_request
TKT-a0daa4e8,ACC-708,Billing cycle question,low,resolved,2025-06-12T14:00:00,2025-06-14T14:00:00,billing
TKT-d3334679,ACC-708,Export file corrupted,medium,resolved,2025-06-21T14:00:00,2025-06-26T06:00:00,bug
TKT-bffe62a1,ACC-710,Migration assistance,medium,resolved,2025-05-03T14:00:00,2025-05-09T04:00:00,onboarding
TKT-8b124eab,ACC-710,API v2 access,medium,in_progress,2025-05-19T14:00:00,,feature_request
TKT-75c66294,ACC-710,Rate limiting issue,medium,resolved,2025-06-29T14:00:00,2025-07-04T22:00:00,technical
TKT-3a50a093,ACC-710,API v2 access,medium,resolved,2025-05-21T14:00:00,2025-05-24T16:00:00,feature_request
TKT-35ba01d9,ACC-713,Team training request,medium,resolved,2025-05-04T14:00:00,2025-05-08T13:00:00,onboarding
TKT-b4f8f90d,ACC-713,Incorrect usage metrics,high,resolved,2025-07-10T14:00:00,2025-07-11T00:00:00,bug
TKT-b3e2eff5,ACC-715,Custom dashboard request,low,open,2025-07-06T14:00:00,,feature_request
TKT-adeea523,ACC-715,Payment processing issue,medium,resolved,2025-07-04T14:00:00,2025-07-06T11:00:00,billing
TKT-f0187b66,ACC-715,Team training request,critical,resolved,2025-05-07T14:00:00,2025-05-10T22:00:00,onboarding
TKT-c8a2cf6d,ACC-715,Incorrect invoice amount,medium,in_progress,2025-06-16T14:00:00,,billing
TKT-9334852f,ACC-716,Rate limiting issue,low,resolved,2025-05-09T14:00:00,2025-05-13T14:00:00,technical
TKT-00a42b06,ACC-717,Team training request,low,resolved,2025-06-20T14:00:00,2025-06-24T15:00:00,onboarding
TKT-58919a6b,ACC-718,Bulk export capability,high,resolved,2025-05-12T14:00:00,2025-05-14T16:00:00,feature_request
TKT-c36d0364,ACC-719,Data duplication in reports,medium,in_progress,2025-06-22T14:00:00,,bug
TKT-ac628c47,ACC-719,Custom dashboard request,high,resolved,2025-07-10T14:00:00,2025-07-15T06:00:00,feature_request
TKT-fb08ed03,ACC-719,Data sync failure,high,open,2025-07-06T14:00:00,,technical
TKT-bab71faf,ACC-719,API latency spike,critical,resolved,2025-05-18T14:00:00,2025-05-19T18:00:00,technical
TKT-63cd7c56,ACC-720,Dashboard not loading,medium,resolved,2025-05-24T14:00:00,2025-05-29T12:00:00,bug
TKT-25490e51,ACC-720,Authentication error,low,resolved,2025-06-26T14:00:00,2025-07-02T03:00:00,technical
TKT-85adadaa,ACC-720,Incorrect usage metrics,medium,resolved,2025-06-23T14:00:00,2025-06-27T05:00:00,bug
TKT-2d70c147,ACC-720,Export file corrupted,medium,resolved,2025-05-26T14:00:00,2025-06-01T05:00:00,bug
TKT-f2217117,ACC-721,Documentation question,high,open,2025-05-15T14:00:00,,onboarding
TKT-c1a83508,ACC-722,Documentation question,high,resolved,2025-06-16T14:00:00,2025-06-18T05:00:00,onboarding
TKT-f7c70f87,ACC-723,Documentation question,medium,resolved,2025-07-03T14:00:00,2025-07-07T20:00:00,onboarding
TKT-82fe8112,ACC-723,Custom dashboard request,low,resolved,2025-07-09T14:00:00,2025-07-11T22:00:00,feature_request
TKT-884b2483,ACC-723,Export file corrupted,medium,in_progress,2025-06-08T14:00:00,,bug
TKT-735c5c64,ACC-724,SSO integration,critical,resolved,2025-06-16T14:00:00,2025-06-21T19:00:00,feature_request
TKT-3c1ba20e,ACC-724,Custom dashboard request,medium,open,2025-06-29T14:00:00,,feature_request
TKT-1df81af1,ACC-724,Team training request,low,resolved,2025-05-11T14:00:00,2025-05-15T15:00:00,onboarding
TKT-eac99b1d,ACC-724,Authentication error,medium,resolved,2025-06-23T14:00:00,2025-06-26T23:00:00,technical
TKT-206ce825,ACC-725,API v2 access,high,resolved,2025-06-14T14:00:00,2025-06-17T10:00:00,feature_request
TKT-c732b250,ACC-725,Rate limiting issue,high,open,2025-06-10T14:00:00,,technical
TKT-48bb4dea,ACC-725,Authentication error,high,resolved,2025-05-26T14:00:00,2025-06-02T12:00:00,technical
TKT-84aaf0d7,ACC-728,Integration setup help,high,resolved,2025-06-20T14:00:00,2025-06-21T15:00:00,onboarding
TKT-7abfe99c,ACC-728,Rate limiting issue,low,resolved,2025-05-17T14:00:00,2025-05-22T00:00:00,technical
TKT-f98a3381,ACC-729,Dashboard not loading,medium,resolved,2025-06-30T14:00:00,2025-07-02T22:00:00,bug
TKT-20aa36d5,ACC-729,Integration setup help,critical,resolved,2025-06-06T14:00:00,2025-06-11T11:00:00,onboarding
TKT-e728cdbe,ACC-730,API v2 access,medium,resolved,2025-06-27T14:00:00,2025-07-01T15:00:00,feature_request
TKT-4aa29aac,ACC-730,API latency spike,medium,resolved,2025-06-09T14:00:00,2025-06-11T06:00:00,technical
TKT-e08ca700,ACC-731,Export file corrupted,high,open,2025-05-12T14:00:00,,bug
TKT-b3a5ae76,ACC-731,SSO integration,low,resolved,2025-05-07T14:00:00,2025-05-08T13:00:00,feature_request
TKT-02221035,ACC-731,Missing overage charges,low,resolved,2025-06-17T14:00:00,2025-06-18T23:00:00,billing
TKT-d625ca36,ACC-732,Data duplication in reports,critical,open,2025-07-05T14:00:00,,bug
TKT-680bbdfc,ACC-732,Incorrect usage metrics,high,open,2025-06-05T14:00:00,,bug
TKT-98c4da94,ACC-732,Billing cycle question,high,resolved,2025-05-05T14:00:00,2025-05-10T05:00:00,billing
TKT-43e2a650,ACC-732,Payment processing issue,medium,open,2025-06-12T14:00:00,,billing
TKT-3a9ab9e3,ACC-732,Missing overage charges,high,resolved,2025-07-03T14:00:00,2025-07-08T22:00:00,billing
TKT-15f7a166,ACC-732,Rate limiting issue,high,in_progress,2025-06-28T14:00:00,,technical
TKT-ad92d1d0,ACC-732,Incorrect usage metrics,critical,open,2025-04-28T14:00:00,,bug
TKT-c97692bc,ACC-732,Rate limiting issue,high,resolved,2025-05-26T14:00:00,2025-05-30T10:00:00,technical
TKT-8e0ec5ad,ACC-732,Billing cycle question,medium,resolved,2025-07-10T14:00:00,2025-07-16T12:00:00,billing
TKT-44411b8a,ACC-733,API latency spike,medium,resolved,2025-06-28T14:00:00,2025-06-29T18:00:00,technical
TKT-c3b87608,ACC-734,Missing overage charges,high,resolved,2025-05-04T14:00:00,2025-05-06T10:00:00,billing
TKT-da3a28ad,ACC-734,Migration assistance,high,resolved,2025-06-19T14:00:00,2025-06-21T05:00:00,onboarding
TKT-b02bd62d,ACC-738,Team training request,low,resolved,2025-06-11T14:00:00,2025-06-18T10:00:00,onboarding
TKT-81254c84,ACC-738,Incorrect usage metrics,low,in_progress,2025-07-01T14:00:00,,bug
TKT-f9833678,ACC-738,SSO integration,medium,in_progress,2025-05-20T14:00:00,,feature_request
TKT-1e04cc7a,ACC-738,Payment processing issue,medium,open,2025-05-18T14:00:00,,billing
TKT-86d08deb,ACC-739,Data duplication in reports,low,in_progress,2025-06-30T14:00:00,,bug
TKT-05889257,ACC-739,SSO integration,low,resolved,2025-06-14T14:00:00,2025-06-16T18:00:00,feature_request
TKT-da6ec581,ACC-742,Data sync failure,high,resolved,2025-05-19T14:00:00,2025-05-25T06:00:00,technical
TKT-2ee95eb0,ACC-744,Team training request,medium,open,2025-06-22T14:00:00,,onboarding
TKT-c439b259,ACC-744,Rate limiting issue,medium,resolved,2025-05-17T14:00:00,2025-05-23T01:00:00,technical
TKT-dc981877,ACC-744,API latency spike,high,resolved,2025-05-23T14:00:00,2025-05-30T11:00:00,technical
TKT-ca5c43e2,ACC-746,Payment processing issue,medium,resolved,2025-05-19T14:00:00,2025-05-21T20:00:00,billing
TKT-8ecba4bd,ACC-746,Migration assistance,low,resolved,2025-07-09T14:00:00,2025-07-12T09:00:00,onboarding
TKT-55f2bc1f,ACC-746,Rate limiting issue,low,resolved,2025-05-14T14:00:00,2025-05-17T23:00:00,technical
TKT-4c57d084,ACC-746,Rate limiting issue,medium,resolved,2025-05-27T14:00:00,2025-06-02T16:00:00,technical
TKT-5031ef9e,ACC-747,Data sync failure,medium,resolved,2025-05-09T14:00:00,2025-05-11T05:00:00,technical
TKT-ea8536be,ACC-748,Data sync failure,low,resolved,2025-06-25T14:00:00,2025-06-26T07:00:00,technical
TKT-e0415a2b,ACC-748,Missing overage charges,medium,resolved,2025-05-13T14:00:00,2025-05-19T23:00:00,billing
TKT-70a8b74d,ACC-748,Incorrect invoice amount,low,in_progress,2025-05-20T14:00:00,,billing
TKT-18e73edc,ACC-749,SSO integration,medium,open,2025-06-13T14:00:00,,feature_request
TKT-38c5db61,ACC-749,SSO integration,critical,in_progress,2025-06-19T14:00:00,,feature_request
TKT-80604b8e,ACC-749,Documentation question,medium,in_progress,2025-06-04T14:00:00,,onboarding
